construct,method,baseline_type,split,decoupling_axis,layer,alpha,n,mean_raw_logit_shift,mean_abs_raw_logit_shift,mean_signed_logit_shift,mean_steered_signed_logit_diff,mean_kl_divergence
certainty,direction,random_direction,heldout,ordinary,0,3.0,24,-0.01743398110071818,0.023625433444976807,0.003319680690765381,0.9943912625312805,0.00023192353607252394
certainty,direction,random_direction,heldout,ordinary,1,-3.0,24,-0.014826536178588867,0.026036779085795086,0.005104780197143555,0.9961763620376587,0.0005308819327183301
certainty,direction,random_direction,heldout,ordinary,1,-1.0,24,-0.004535257816314697,0.008377174536387125,0.0017938415209452312,0.9928654233614603,5.69873820192394e-05
certainty,direction,random_direction,heldout,ordinary,1,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,1,1.0,24,0.004107415676116943,0.008102158705393473,-0.0018693010012308757,0.9892022808392843,5.517343439957282e-05
certainty,direction,random_direction,heldout,ordinary,1,3.0,24,0.010994811852773031,0.023680269718170166,-0.005775312582651774,0.9852962692578634,0.00048362407566552673
certainty,direction,random_direction,heldout,ordinary,2,-3.0,24,-0.032073915004730225,0.05073267221450806,0.005191147327423096,0.9962627291679382,0.0011388139707075122
certainty,direction,random_direction,heldout,ordinary,2,-1.0,24,-0.010753949483235678,0.016822218894958496,0.0018164714177449544,0.9928880532582601,0.00012880791897866098
certainty,direction,random_direction,heldout,ordinary,2,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,2,1.0,24,0.010805904865264893,0.016720910867055256,-0.0018964012463887532,0.9891751805941263,0.00013149649142481698
certainty,direction,random_direction,heldout,ordinary,2,3.0,24,0.032487173875172935,0.05001248915990194,-0.005905449390411377,0.9851661324501038,0.0012113177823872927
certainty,direction,random_direction,heldout,ordinary,3,-3.0,24,-0.04735356569290161,0.04748803377151489,-0.0037133097648620605,0.9873582720756531,0.0014245055475233432
certainty,direction,random_direction,heldout,ordinary,3,-1.0,24,-0.015615304311116537,0.0158383051554362,-0.0012313127517700195,0.9898402690887451,0.00015411000761863156
certainty,direction,random_direction,heldout,ordinary,3,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,3,1.0,24,0.015438377857208252,0.015851398309071858,0.0012160340944925945,0.9922876159350077,0.00014996472176183792
certainty,direction,random_direction,heldout,ordinary,3,3.0,24,0.04576289653778076,0.04786280790964762,0.0035739739735921225,0.9946455558141073,0.001310976207605563
certainty,direction,random_direction,heldout,ordinary,4,-3.0,24,0.007214168707529704,0.03936702013015747,0.010046899318695068,1.0011184811592102,0.000845882076343211
certainty,direction,random_direction,heldout,ordinary,4,-1.0,24,0.0020384987195332846,0.012826065222422281,0.0034328500429789224,0.994504431883494,9.238382517651189e-05
certainty,direction,random_direction,heldout,ordinary,4,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,4,1.0,24,-0.0016972025235493977,0.012520929177602133,-0.003512720266977946,0.9875588615735372,9.083456643566024e-05
certainty,direction,random_direction,heldout,ordinary,4,3.0,24,-0.004150410493214925,0.0366557240486145,-0.01076283057530721,0.9803087512652079,0.0008047531397702793
certainty,direction,random_direction,heldout,ordinary,5,-3.0,24,-0.012780308723449707,0.03211585680643717,0.00395039717356364,0.9950219790140787,0.0008256520595750771
certainty,direction,random_direction,heldout,ordinary,5,-1.0,24,-0.004143973191579183,0.01066372791926066,0.0013872981071472168,0.9924588799476624,9.30047008296242e-05
certainty,direction,random_direction,heldout,ordinary,5,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,5,1.0,24,0.004023432731628418,0.010622819264729818,-0.0014473994572957356,0.9896241823832194,9.431438896475204e-05
certainty,direction,random_direction,heldout,ordinary,5,3.0,24,0.01168733835220337,0.03176675240198771,-0.004490474859873454,0.9865811069806417,0.0008616356644779444
certainty,direction,random_direction,heldout,ordinary,6,-3.0,24,-0.02723352114359538,0.04851651191711426,0.011688947677612305,1.0027605295181274,0.0008406908018514514
certainty,direction,random_direction,heldout,ordinary,6,-1.0,24,-0.009095927079518637,0.0162541667620341,0.003993133703867595,0.9950647155443827,9.458096155867679e-05
certainty,direction,random_direction,heldout,ordinary,6,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,6,1.0,24,0.00910125176111857,0.016319016615549724,-0.004090726375579834,0.9869808554649353,9.57943363270412e-05
certainty,direction,random_direction,heldout,ordinary,6,3.0,24,0.027279516061147053,0.04907721281051636,-0.012558321158091227,0.978513260682424,0.0008729530624502028
certainty,direction,random_direction,heldout,ordinary,7,-3.0,24,0.0037209788958231607,0.06971190373102824,-0.005616366863250732,0.9854552149772644,0.0005849989878091341
certainty,direction,random_direction,heldout,ordinary,7,-1.0,24,0.0013852318127950032,0.023019492626190186,-0.0017856558163960774,0.989285926024119,6.43831341828142e-05
certainty,direction,random_direction,heldout,ordinary,7,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,7,1.0,24,-0.0015226403872172038,0.022806068261464436,0.0016992688179016113,0.9927708506584167,6.376187957357615e-05
certainty,direction,random_direction,heldout,ordinary,7,3.0,24,-0.0049750010172526045,0.0677625338236491,0.004839022954305013,0.9959106047948202,0.0005693024674352879
certainty,direction,random_direction,heldout,ordinary,8,-3.0,24,0.009970645109812418,0.02280201514561971,-0.003464361031850179,0.9876072208086649,0.0006327431195434959
certainty,direction,random_direction,heldout,ordinary,8,-1.0,24,0.003321786721547445,0.007643083731333415,-0.0011115670204162598,0.9899600148200989,7.068925121226736e-05
certainty,direction,random_direction,heldout,ordinary,8,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,8,1.0,24,-0.00331421693166097,0.007676561673482259,0.001067797342936198,0.9921393791834513,7.107928831828758e-05
certainty,direction,random_direction,heldout,ordinary,8,3.0,24,-0.00991833209991455,0.023115237553914387,0.003072460492451986,0.9941440423329672,0.0006433427576363707
certainty,direction,random_direction,heldout,ordinary,9,-3.0,24,-0.029416461785634358,0.04069437583287557,-0.003952642281850179,0.9871189395586649,0.00037749925953297253
certainty,direction,random_direction,heldout,ordinary,9,-1.0,24,-0.009893556435902914,0.01362250248591105,-0.0012837449709574382,0.9897878368695577,4.1925108386446176e-05
certainty,direction,random_direction,heldout,ordinary,9,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,9,1.0,24,0.009980897108713785,0.013677736123402914,0.00124587615331014,0.9923174579938253,4.191961670585442e-05
certainty,direction,random_direction,heldout,ordinary,9,3.0,24,0.03019241491953532,0.04119471708933512,0.0036276578903198242,0.994699239730835,0.00037742933515498106
certainty,direction,random_direction,heldout,ordinary,10,-3.0,24,-0.011253297328948975,0.025632798671722412,0.00016556183497111002,0.9912371436754862,0.00026867932986836723
certainty,direction,random_direction,heldout,ordinary,10,-1.0,24,-0.003828128178914388,0.008593360582987467,8.384386698404948e-05,0.9911554257074991,2.968666770660396e-05
certainty,direction,random_direction,heldout,ordinary,10,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,10,1.0,24,0.0039060513178507486,0.008639812469482422,-0.00011308987935384114,0.9909584919611613,2.9580907721538097e-05
certainty,direction,random_direction,heldout,ordinary,10,3.0,24,0.011942128340403238,0.026057302951812744,-0.00042440493901570636,0.9906471769014994,0.0002653018485337573
certainty,direction,random_direction,heldout,ordinary,11,-3.0,24,0.0032617847124735513,0.012993276119232178,5.310773849487305e-05,0.99112468957901,0.0002172276235796744
certainty,direction,random_direction,heldout,ordinary,11,-1.0,24,0.001085201899210612,0.0043307145436604815,2.26895014444987e-05,0.9910942713419596,2.4084351025521755e-05
certainty,direction,random_direction,heldout,ordinary,11,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,random_direction,heldout,ordinary,11,1.0,24,-0.0010817646980285645,0.004329979419708252,-2.9901663462320965e-05,0.9910416801770529,2.4159298542751156e-05
certainty,direction,random_direction,heldout,ordinary,11,3.0,24,-0.0032345453898111978,0.01298693815867106,-0.0001060167948404948,0.9909655650456747,0.00021748837874232171
