construct,method,pair_id,decoupling_axis,layer,position,clean_diff,corrupt_diff,patched_diff,recovery
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,9,8,0.7226142883300781,-0.3869152069091797,-0.38649654388427734,0.0003773338398832414
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,9,9,0.7226142883300781,-0.3869152069091797,-0.3557882308959961,0.028054212300567462
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,9,10,0.7226142883300781,-0.3869152069091797,-0.48824501037597656,-0.0913268226771621
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,9,11,0.7226142883300781,-0.3869152069091797,-0.3676776885986328,0.017338446966115594
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,9,12,0.7226142883300781,-0.3869152069091797,2.7430734634399414,2.82100537550304
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,0,0.7226142883300781,-0.3869152069091797,-0.3869161605834961,-8.595303869777708e-07
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,1,0.7226142883300781,-0.3869152069091797,-0.3589458465576172,0.025208307189284063
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,2,0.7226142883300781,-0.3869152069091797,-0.3773040771484375,0.008662347239961975
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,3,0.7226142883300781,-0.3869152069091797,-0.32669734954833984,0.054273327224937384
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,4,0.7226142883300781,-0.3869152069091797,-0.4900789260864258,-0.09297969961132035
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,5,0.7226142883300781,-0.3869152069091797,-0.6157169342041016,-0.20621509232215887
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,6,0.7226142883300781,-0.3869152069091797,-0.4961090087890625,-0.0984145102481808
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,7,0.7226142883300781,-0.3869152069091797,-0.3782815933227539,0.0077813285933097595
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,8,0.7226142883300781,-0.3869152069091797,-0.40349578857421875,-0.014943795307995524
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,9,0.7226142883300781,-0.3869152069091797,-0.33509063720703125,0.04670860028914602
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,10,0.7226142883300781,-0.3869152069091797,-0.41788387298583984,-0.027911530256329153
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,11,0.7226142883300781,-0.3869152069091797,-0.3901252746582031,-0.0028931792825671768
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,10,12,0.7226142883300781,-0.3869152069091797,2.798253059387207,2.870737803693574
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,0,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,1,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,2,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,3,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,4,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,5,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,6,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,7,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,8,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,9,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,10,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,11,0.7226142883300781,-0.3869152069091797,-0.3869152069091797,0.0
certainty,patching,certainty_decoupling_lexical_reversal_001,lexical_reversal,11,12,0.7226142883300781,-0.3869152069091797,2.841193675994873,2.9094394486628286
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,0,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,1,6.26704216003418,2.8259477615356445,1.7881097793579102,-0.30160113672864597
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,2,6.26704216003418,2.8259477615356445,2.7882633209228516,-0.01095129521271952
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,3,6.26704216003418,2.8259477615356445,2.8184080123901367,-0.00219109047075188
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,4,6.26704216003418,2.8259477615356445,2.8010921478271484,-0.007223171128156621
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,5,6.26704216003418,2.8259477615356445,2.818209648132324,-0.002248736159838193
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,6,6.26704216003418,2.8259477615356445,3.851494789123535,0.29802932114718245
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,7,6.26704216003418,2.8259477615356445,2.110926628112793,-0.20778887488086326
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,8,6.26704216003418,2.8259477615356445,5.0548810958862305,0.6477396654166605
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,9,6.26704216003418,2.8259477615356445,2.6264123916625977,-0.0579860203661111
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,10,6.26704216003418,2.8259477615356445,5.153195381164551,0.6763103100700645
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,11,6.26704216003418,2.8259477615356445,1.2434382438659668,-0.4598855289643259
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,0,12,6.26704216003418,2.8259477615356445,4.667947769165039,0.5352948202854071
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,0,6.26704216003418,2.8259477615356445,2.8259449005126953,-8.314282079756691e-07
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,1,6.26704216003418,2.8259477615356445,1.8952503204345703,-0.2704655360536371
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,2,6.26704216003418,2.8259477615356445,2.7075910568237305,-0.03439507639300946
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,3,6.26704216003418,2.8259477615356445,2.822415351867676,-0.0010265366941139594
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,4,6.26704216003418,2.8259477615356445,2.7905349731445312,-0.01029114121558684
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,5,6.26704216003418,2.8259477615356445,2.804032325744629,-0.006368740073093625
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,6,6.26704216003418,2.8259477615356445,3.882370948791504,0.3070020943676559
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,7,6.26704216003418,2.8259477615356445,2.568394660949707,-0.0748462758529137
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,8,6.26704216003418,2.8259477615356445,5.050053596496582,0.6463367688870696
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,9,6.26704216003418,2.8259477615356445,2.5187416076660156,-0.08927571240233144
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,10,6.26704216003418,2.8259477615356445,5.182024955749512,0.6846883349790993
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,11,6.26704216003418,2.8259477615356445,1.501021385192871,-0.38503052311522845
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,1,12,6.26704216003418,2.8259477615356445,4.651726722717285,0.5305808994889211
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,0,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,1,6.26704216003418,2.8259477615356445,2.1311378479003906,-0.20191538887698715
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,2,6.26704216003418,2.8259477615356445,2.4930057525634766,-0.09675468627580858
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,3,6.26704216003418,2.8259477615356445,2.816488265991211,-0.002748978798303554
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,4,6.26704216003418,2.8259477615356445,2.8324050903320312,0.0018765334654010852
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,5,6.26704216003418,2.8259477615356445,2.810791015625,-0.004404629503119103
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,6,6.26704216003418,2.8259477615356445,3.9205236434936523,0.31808946666374743
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,7,6.26704216003418,2.8259477615356445,3.595217704772949,0.2235538622750259
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,8,6.26704216003418,2.8259477615356445,4.746991157531738,0.5582652416726229
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,9,6.26704216003418,2.8259477615356445,2.487828254699707,-0.09825929418950854
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,10,6.26704216003418,2.8259477615356445,4.56272029876709,0.504715167938798
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,11,6.26704216003418,2.8259477615356445,2.895064353942871,0.020085642648276215
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,2,12,6.26704216003418,2.8259477615356445,3.229567527770996,0.1172940115829035
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,0,6.26704216003418,2.8259477615356445,2.825943946838379,-1.1085709439675588e-06
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,1,6.26704216003418,2.8259477615356445,2.398737907409668,-0.12414941430039889
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,2,6.26704216003418,2.8259477615356445,2.4833250045776367,-0.09956796218886224
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,3,6.26704216003418,2.8259477615356445,2.7585878372192383,-0.019575145728579154
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,4,6.26704216003418,2.8259477615356445,2.8416528701782227,0.00456398657631444
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,5,6.26704216003418,2.8259477615356445,2.746487617492676,-0.02309153276284425
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,6,6.26704216003418,2.8259477615356445,3.5292911529541016,0.2043952620786426
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,7,6.26704216003418,2.8259477615356445,3.618650436401367,0.23036353644108265
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,8,6.26704216003418,2.8259477615356445,4.245571136474609,0.4125499653710151
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,9,6.26704216003418,2.8259477615356445,2.6017589569091797,-0.06515043723423744
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,10,6.26704216003418,2.8259477615356445,4.161054611206055,0.3879890218219419
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,11,6.26704216003418,2.8259477615356445,3.2099409103393555,0.11159041407619041
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,3,12,6.26704216003418,2.8259477615356445,0.8191056251525879,-0.5831988036302372
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,0,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,1,6.26704216003418,2.8259477615356445,2.7329111099243164,-0.02703693675242479
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,2,6.26704216003418,2.8259477615356445,2.423611640930176,-0.11692097746025842
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,3,6.26704216003418,2.8259477615356445,2.793975830078125,-0.009291210224128103
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,4,6.26704216003418,2.8259477615356445,2.8233537673950195,-0.0007538282418979399
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,5,6.26704216003418,2.8259477615356445,2.8403282165527344,0.004179035316021705
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,6,6.26704216003418,2.8259477615356445,3.262187957763672,0.1267736788675061
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,7,6.26704216003418,2.8259477615356445,3.967500686645508,0.33174124069597194
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,8,6.26704216003418,2.8259477615356445,3.8378524780273438,0.2940647943088185
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,9,6.26704216003418,2.8259477615356445,2.9065942764282227,0.02343629832641816
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,10,6.26704216003418,2.8259477615356445,3.925045967102051,0.31940367751782095
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,11,6.26704216003418,2.8259477615356445,2.664048194885254,-0.047048859432927165
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,4,12,6.26704216003418,2.8259477615356445,-0.20766925811767578,-0.8815849460500093
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,0,6.26704216003418,2.8259477615356445,2.825946807861328,-2.771427359918897e-07
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,1,6.26704216003418,2.8259477615356445,2.772144317626953,-0.015635561736454442
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,2,6.26704216003418,2.8259477615356445,2.528963088989258,-0.08630529655797037
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,3,6.26704216003418,2.8259477615356445,2.8116331100463867,-0.0041599124672382646
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,4,6.26704216003418,2.8259477615356445,2.8410253524780273,0.004381626656031776
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,5,6.26704216003418,2.8259477615356445,2.868196487426758,0.012277700347176705
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,6,6.26704216003418,2.8259477615356445,3.1482677459716797,0.0936678704823309
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,7,6.26704216003418,2.8259477615356445,4.274661064147949,0.4210036502469757
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,8,6.26704216003418,2.8259477615356445,3.6818008422851562,0.2487153741329936
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,9,6.26704216003418,2.8259477615356445,3.069634437561035,0.07081662047159162
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,10,6.26704216003418,2.8259477615356445,3.897671699523926,0.3114485724239098
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,11,6.26704216003418,2.8259477615356445,2.381399154663086,-0.12918814638346743
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,5,12,6.26704216003418,2.8259477615356445,-0.22318506240844727,-0.8860939197932294
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,0,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,1,6.26704216003418,2.8259477615356445,2.804041862487793,-0.006365968645733707
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,2,6.26704216003418,2.8259477615356445,2.873610496520996,0.013851039659402663
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,3,6.26704216003418,2.8259477615356445,2.805026054382324,-0.006079957342190076
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,4,6.26704216003418,2.8259477615356445,2.838822364807129,0.003741426935890511
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,5,6.26704216003418,2.8259477615356445,2.831355094909668,0.0015713993130740146
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,6,6.26704216003418,2.8259477615356445,2.7564992904663086,-0.02018208832040139
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,7,6.26704216003418,2.8259477615356445,2.2863569259643555,-0.15680791430968316
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,8,6.26704216003418,2.8259477615356445,3.325676918029785,0.14522390223069417
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,9,6.26704216003418,2.8259477615356445,4.041651725769043,0.3532899198475493
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,10,6.26704216003418,2.8259477615356445,3.874812126159668,0.3048054610421842
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,11,6.26704216003418,2.8259477615356445,2.2784719467163086,-0.1590993304508641
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,6,12,6.26704216003418,2.8259477615356445,-0.3104538917541504,-0.9114546972783751
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,0,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,1,6.26704216003418,2.8259477615356445,2.8191633224487305,-0.0019715934238463033
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,2,6.26704216003418,2.8259477615356445,2.8041505813598633,-0.006334374373830631
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,3,6.26704216003418,2.8259477615356445,2.8320093154907227,0.001761519229964451
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,4,6.26704216003418,2.8259477615356445,2.828518867492676,0.0007471768162341346
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,5,6.26704216003418,2.8259477615356445,2.8130006790161133,-0.0037624897838258943
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,6,6.26704216003418,2.8259477615356445,2.7661333084106445,-0.01738239240141132
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,7,6.26704216003418,2.8259477615356445,2.5258588790893555,-0.08720739616362397
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,8,6.26704216003418,2.8259477615356445,2.893246650695801,0.019557408593475673
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,9,6.26704216003418,2.8259477615356445,3.0515174865722656,0.0655517399159537
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,10,6.26704216003418,2.8259477615356445,3.3882904052734375,0.1634197085622417
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,11,6.26704216003418,2.8259477615356445,2.2456159591674805,-0.1686474519912567
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,7,12,6.26704216003418,2.8259477615356445,-0.23230981826782227,-0.8887456214911997
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,0,6.26704216003418,2.8259477615356445,2.8259496688842773,5.542854719837794e-07
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,1,6.26704216003418,2.8259477615356445,2.8379459381103516,0.003486732761513964
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,2,6.26704216003418,2.8259477615356445,2.8344831466674805,0.002480427487127413
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,3,6.26704216003418,2.8259477615356445,2.8161420822143555,-0.00284958161146861
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,4,6.26704216003418,2.8259477615356445,2.821650505065918,-0.0012488051683794549
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,5,6.26704216003418,2.8259477615356445,2.8122339248657227,-0.0039853125435633735
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,6,6.26704216003418,2.8259477615356445,2.6940717697143555,-0.03832385181843049
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,7,6.26704216003418,2.8259477615356445,2.6143178939819336,-0.06150074454396024
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,8,6.26704216003418,2.8259477615356445,2.8044042587280273,-0.006260654406056788
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,9,6.26704216003418,2.8259477615356445,2.891791343688965,0.019134488778352048
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,10,6.26704216003418,2.8259477615356445,3.183669090270996,0.10395568598508584
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,11,6.26704216003418,2.8259477615356445,2.6503515243530273,-0.05102918340724268
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,8,12,6.26704216003418,2.8259477615356445,-0.04264402389526367,-0.8336277512998688
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,0,6.26704216003418,2.8259477615356445,2.825946807861328,-2.771427359918897e-07
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,1,6.26704216003418,2.8259477615356445,2.7870359420776367,-0.011307977913941083
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,2,6.26704216003418,2.8259477615356445,2.8323354721069336,0.001856302045673677
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,3,6.26704216003418,2.8259477615356445,2.830155372619629,0.0012227537511962172
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,4,6.26704216003418,2.8259477615356445,2.8429384231567383,0.004937574984431507
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,5,6.26704216003418,2.8259477615356445,2.8166074752807617,-0.0027143359563045677
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,6,6.26704216003418,2.8259477615356445,2.731846809387207,-0.02734622804579174
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,7,6.26704216003418,2.8259477615356445,2.7909927368164062,-0.010158112702310733
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,8,6.26704216003418,2.8259477615356445,2.810044288635254,-0.004621632265400752
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,9,6.26704216003418,2.8259477615356445,2.831570625305176,0.0016340335714081816
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,10,6.26704216003418,2.8259477615356445,2.9245729446411133,0.028660993185337266
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,11,6.26704216003418,2.8259477615356445,2.6105546951293945,-0.06259434978018424
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,9,12,6.26704216003418,2.8259477615356445,0.3037228584289551,-0.7329717267295023
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,0,6.26704216003418,2.8259477615356445,2.825946807861328,-2.771427359918897e-07
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,1,6.26704216003418,2.8259477615356445,2.7898130416870117,-0.0105009382667327
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,2,6.26704216003418,2.8259477615356445,2.8246192932128906,-0.00038605983123670237
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,3,6.26704216003418,2.8259477615356445,2.8265724182128906,0.00018152849207468775
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,4,6.26704216003418,2.8259477615356445,2.8515100479125977,0.007428533895526611
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,5,6.26704216003418,2.8259477615356445,2.818894386291504,-0.0020497476753960162
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,6,6.26704216003418,2.8259477615356445,2.7703399658203125,-0.016159915792951098
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,7,6.26704216003418,2.8259477615356445,2.8154821395874023,-0.0030413643847749974
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,8,6.26704216003418,2.8259477615356445,2.804337501525879,-0.00628005439757622
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,9,6.26704216003418,2.8259477615356445,2.84476375579834,0.0054680261811199836
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,10,6.26704216003418,2.8259477615356445,2.8306617736816406,0.0013699165440079109
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,11,6.26704216003418,2.8259477615356445,2.6890764236450195,-0.03977552546955601
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,10,12,6.26704216003418,2.8259477615356445,0.637169361114502,-0.636070431946354
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,0,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,1,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,2,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,3,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,4,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,5,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,6,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,7,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,8,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,9,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,10,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,11,6.26704216003418,2.8259477615356445,2.8259477615356445,0.0
certainty,patching,certainty_decoupling_lexical_reversal_002,lexical_reversal,11,12,6.26704216003418,2.8259477615356445,0.47543811798095703,-0.6830703756863786
certainty,patching,certainty_decoupling_negation_001,negation,0,0,0.14741897583007812,-0.7336959838867188,-0.7336959838867188,0.0
certainty,patching,certainty_decoupling_negation_001,negation,0,1,0.14741897583007812,-0.7336959838867188,-0.7336959838867188,0.0
certainty,patching,certainty_decoupling_negation_001,negation,0,2,0.14741897583007812,-0.7336959838867188,-0.7336959838867188,0.0
certainty,patching,certainty_decoupling_negation_001,negation,0,3,0.14741897583007812,-0.7336959838867188,-0.7336959838867188,0.0
